match_id,season,match_date,league,home_team,away_team,home_score,away_score,possession_home,possession_away,shots_home,shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,corners_home,corners_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,fouls_home,fouls_away,offsides_home,offsides_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goalkeeper_saves_home,goalkeeper_saves_away,Computed_Home_Elo,Computed_Away_Elo,Computed_Elo_Diff,Computed_HFA,Home_RestDays,Home_Shots_5,Home_SoT_5,Home_Corners_5,Home_Poss_5,Home_Goals_5,Home_Conceded_5,Home_Points_5,Home_YellowCards_5,Home_Saves_5,Away_RestDays,Away_Shots_5,Away_SoT_5,Away_Corners_5,Away_Poss_5,Away_Goals_5,Away_Conceded_5,Away_Points_5,Away_YellowCards_5,Away_Saves_5,Home_H2H_Pts_3,Away_H2H_Pts_3,Odd_Home,Odd_Draw,Odd_Away
xdlISjLu,2021,2022-05-16 20:30:00,,CS Mioveni,Rapid Bucuresti,3,2,37.0,63.0,6.0,11.0,3.0,4.0,3.0,7.0,0.0,13.0,3,0,0,0,3.0,7.0,1.0,10.0,17.0,4.0,19.0,35.0,2.0,0.0,1161.0718084784307,1258.8674568353415,-58.32340747155831,39.47224088535242,9.0,10.0,4.0,5.4,48.8,1.2,0.8,1.8,2.0,2.4,7.0,11.2,6.4,7.4,52.6,2.6,0.6,2.0,1.0,1.4,0.5,2.0,8.02,4.01,1.42
KrKQrlgm,2021,2022-05-20 20:30:00,,Univ. Craiova,Farul Constanta,4,1,46.0,54.0,9.0,14.0,6.0,5.0,3.0,9.0,2.0,9.0,0,1,0,0,12.0,5.0,0.0,1.0,6.0,12.0,25.0,21.0,4.0,2.0,1368.6747535738616,1247.71056320476,161.31116300856388,40.34697263946235,4.0,9.2,4.4,3.4,51.2,1.8,0.6,1.8,3.0,1.6,6.0,7.8,3.4,4.4,54.0,0.4,1.8,0.8,2.4,4.0,2.0,1.0,1.92,3.39,3.79
M3WvriWh,2021,2022-05-21 15:30:00,,Concordia Chiajna,Chindia Targoviste,2,1,52.0,48.0,4.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,2,1,0,0,14.0,9.0,1.0,0.0,9.0,15.0,29.0,29.0,0.0,1.0,1200.0,1168.9007237171138,72.18205670025554,41.082780417369406,7.0,,,,,,,,,,7.0,10.0,4.4,3.8,47.8,1.0,1.0,0.8,1.4,2.0,,,,,
Gj1vpD1t,2021,2022-05-21 20:30:00,,U Cluj,Dinamo Bucuresti,2,0,55.0,45.0,9.0,10.0,5.0,3.0,4.0,7.0,3.0,9.0,5,1,1,0,17.0,6.0,1.0,0.0,6.0,18.0,29.0,36.0,3.0,3.0,1200.0,1097.8934879283538,143.78567879449065,41.679166722844386,7.0,,,,,,,,,,8.0,10.2,4.8,5.6,51.6,2.0,1.2,2.0,4.6,2.6,,,,,
6uGMqUws,2021,2022-05-22 21:30:00,,FCSB,CFR Cluj,3,1,50.0,50.0,15.0,4.0,6.0,1.0,9.0,3.0,8.0,2.0,4,2,0,0,14.0,13.0,4.0,4.0,17.0,18.0,14.0,22.0,0.0,3.0,1413.0035153676965,1455.350452197169,-0.022608138617897566,42.32432869085462,8.0,15.2,8.6,6.6,51.6,2.4,0.4,2.6,2.2,1.6,7.0,6.6,4.0,2.0,51.4,2.0,0.4,2.4,2.8,4.2,1.3333333333333333,1.3333333333333333,1.6,3.92,5.01
279Vs88g,2021,2022-05-23 20:30:00,,FC Arges,FC Voluntari,0,1,53.0,47.0,14.0,7.0,3.0,4.0,11.0,3.0,6.0,4.0,1,2,0,0,6.0,10.0,0.0,3.0,13.0,6.0,29.0,19.0,3.0,3.0,1183.3747926038589,1225.5602781421708,1.1995723430216003,43.38505788133361,9.0,5.2,2.4,4.8,47.4,0.2,3.0,0.6,2.6,2.0,8.0,5.6,2.2,2.8,44.4,0.6,1.2,0.4,4.0,4.2,2.3333333333333335,0.3333333333333333,2.67,2.85,2.8
EuATta2Q,2021,2022-05-27 20:30:00,,Univ. Craiova,FC Botosani,2,0,49.0,51.0,15.0,1.0,7.0,0.0,8.0,1.0,4.0,0.0,6,1,0,1,21.0,13.0,1.0,1.0,14.0,22.0,23.0,19.0,0.0,5.0,1378.4855239459557,1244.1474212825256,176.97057106999546,42.63246840656529,7.0,9.0,4.2,3.0,51.4,2.0,0.8,1.8,2.2,2.0,11.0,8.8,6.0,5.0,50.6,2.4,1.0,2.4,2.8,3.0,0.3333333333333333,2.3333333333333335,1.47,3.98,6.65
GQVrsBoa,2021,2022-05-29 18:15:00,,Chindia Targoviste,Concordia Chiajna,2,0,61.0,39.0,18.0,2.0,6.0,0.0,12.0,2.0,12.0,1.0,3,3,0,0,12.0,17.0,2.0,1.0,18.0,14.0,39.0,30.0,0.0,5.0,1160.9489063107808,1207.951817406333,-3.8077074673544757,43.19520362819767,8.0,8.2,4.0,3.6,47.0,1.0,1.0,0.8,1.6,1.8,8.0,,,,,,,,,,0.0,3.0,,,
rDXzqXGn,2021,2022-05-29 21:00:00,,Dinamo Bucuresti,U Cluj,1,1,58.0,42.0,14.0,4.0,6.0,3.0,8.0,1.0,14.0,1.0,3,3,0,0,10.0,10.0,3.0,0.0,10.0,13.0,44.0,22.0,2.0,5.0,1089.291328354884,1208.6021595734699,-75.04334361800397,44.26748760058186,8.0,11.6,5.4,6.6,50.4,2.0,1.2,2.0,3.8,3.0,8.0,,,,,,,,,,0.0,3.0,,,
QZkrMnDg,2022,2022-07-15 18:30:00,,FC Hermannstadt,CS Mioveni,3,0,57.0,43.0,11.0,8.0,6.0,3.0,5.0,5.0,2.0,4.0,1,0,0,0,11.0,9.0,5.0,1.0,10.0,16.0,20.0,23.0,3.0,3.0,1127.1014457954154,1172.7348985332299,-1.206444067243865,44.427008670570515,407.0,6.6,1.2,3.8,47.2,0.6,0.8,1.4,4.0,2.8,59.0,7.8,3.4,3.6,45.8,1.4,1.0,1.8,2.2,2.6,0.5,2.0,1.96,2.96,4.28
YyB3TUKJ,2022,2022-07-15 21:30:00,,Univ. Craiova,Sepsi Sf. Gheorghe,2,2,49.0,51.0,11.0,11.0,6.0,7.0,5.0,4.0,3.0,3.0,3,3,1,0,15.0,11.0,2.0,1.0,12.0,17.0,25.0,20.0,5.0,4.0,1385.9886602343875,1308.409512798959,123.3097050061424,45.7305575707139,49.0,9.6,4.6,2.8,51.4,1.6,0.8,1.8,3.0,1.8,60.0,11.0,5.8,7.6,52.2,2.2,0.6,2.4,2.6,2.2,0.3333333333333333,2.3333333333333335,2.1,3.16,3.46
KYML4orJ,2022,2022-07-16 18:30:00,,FC Arges,UTA Arad,2,0,47.0,53.0,11.0,4.0,6.0,3.0,5.0,1.0,4.0,4.0,1,3,0,0,12.0,14.0,1.0,5.0,19.0,13.0,23.0,27.0,3.0,4.0,1173.3402662736146,1195.4220675111528,23.39321169604068,45.475012933578995,53.0,5.8,1.8,4.8,47.8,0.0,3.2,0.0,2.2,2.4,63.0,9.0,4.0,4.2,51.0,0.6,0.6,1.4,2.2,3.8,2.0,1.0,3.15,2.86,2.41
hMizO8rs,2022,2022-07-16 21:30:00,,CFR Cluj,Rapid Bucuresti,1,0,49.0,51.0,11.0,7.0,4.0,1.0,7.0,6.0,7.0,5.0,3,2,0,0,12.0,8.0,1.0,3.0,11.0,13.0,22.0,25.0,1.0,3.0,1441.207396324116,1247.2043667805424,240.46739498324587,46.46436543967238,55.0,7.0,4.0,2.2,50.4,2.2,0.8,2.4,2.6,2.4,61.0,12.4,6.6,9.6,56.6,2.6,1.2,1.4,0.8,1.4,1.5,1.5,1.75,3.34,4.76
WCjvNScm,2022,2022-07-17 18:30:00,,Farul Constanta,U Craiova 1948,2,1,50.0,50.0,9.0,8.0,7.0,5.0,2.0,3.0,3.0,2.0,1,3,0,0,18.0,17.0,5.0,0.0,17.0,23.0,18.0,19.0,4.0,5.0,1237.899792832666,1209.1247797263766,75.53987151261686,46.76485840632751,57.0,9.4,4.0,4.4,53.8,0.6,2.0,0.8,2.4,3.6,61.0,8.0,4.8,4.6,51.6,1.8,1.8,1.8,2.4,2.8,2.0,0.5,1.97,3.19,3.85
CS97SlzQ,2022,2022-07-17 21:30:00,,FCSB,U Cluj,1,1,63.0,37.0,10.0,8.0,3.0,2.0,7.0,6.0,7.0,1.0,3,4,0,0,9.0,22.0,1.0,2.0,22.0,16.0,22.0,25.0,1.0,2.0,1427.1465712407496,1206.475211973621,268.0256735626224,47.354314295493786,56.0,15.0,7.2,7.0,52.6,2.8,0.6,2.6,1.8,1.4,49.0,,,,,,,,4.0,4.0,,,1.2,5.8,13.4
xAgnL6Sa,2022,2022-07-18 18:30:00,,FC Botosani,Chindia Targoviste,3,2,40.0,60.0,9.0,16.0,3.0,4.0,6.0,6.0,4.0,6.0,2,1,1,1,16.0,14.0,0.0,3.0,15.0,17.0,27.0,28.0,2.0,0.0,1236.6442849940938,1175.24602594257,108.26674888650405,46.86848983498029,51.0,8.0,5.2,4.0,51.2,2.0,1.2,1.8,3.0,3.6,50.0,10.6,4.6,5.4,50.6,1.4,0.8,1.4,1.6,1.0,1.6666666666666667,0.6666666666666666,2.23,2.87,3.52
6VIH5RSC,2022,2022-07-18 21:30:00,,Petrolul Ploiesti,FC Voluntari,0,1,46.0,54.0,9.0,7.0,4.0,4.0,3.0,0.0,5.0,3.0,5,4,0,0,10.0,14.0,1.0,0.0,13.0,9.0,27.0,27.0,3.0,4.0,1200.0,1235.594804472415,11.797254960833698,47.39205943324883,7.0,,,,,,,,,,56.0,5.8,2.8,3.0,44.0,0.8,1.0,1.0,4.0,3.8,,,2.45,2.91,3.01
8fPot84P,2022,2022-07-22 20:30:00,,CS Mioveni,Farul Constanta,0,2,39.0,61.0,10.0,15.0,1.0,2.0,8.0,6.0,5.0,8.0,2,1,1,0,13.0,9.0,2.0,2.0,9.0,11.0,25.0,17.0,0.0,1.0,1155.354246531318,1245.7592046882164,-43.7883553628742,46.61660279402422,7.0,7.6,3.4,3.6,44.6,1.0,1.6,1.2,1.6,3.2,5.0,10.0,4.8,4.2,53.4,1.0,1.4,1.4,2.0,3.2,0.5,2.0,3.39,2.98,2.23
vwGHznSn,2022,2022-07-23 20:30:00,,FC Voluntari,FC Botosani,0,1,53.0,47.0,12.0,11.0,2.0,4.0,5.0,5.0,4.0,5.0,2,1,0,0,15.0,9.0,2.0,0.0,10.0,16.0,21.0,27.0,3.0,2.0,1245.9342263287433,1243.6252129710076,47.99793085493775,45.688917497202105,4.0,6.6,3.2,3.2,46.6,1.0,0.8,1.6,4.4,4.2,5.0,7.8,4.4,4.0,49.6,2.2,1.4,1.8,2.2,3.0,0.6666666666666666,1.6666666666666667,2.27,2.94,3.31
bPseJpcC,2022,2022-07-24 12:00:00,,Sepsi Sf. Gheorghe,FC Arges,4,0,61.0,39.0,16.0,10.0,8.0,2.0,4.0,6.0,7.0,2.0,2,2,0,0,10.0,12.0,1.0,0.0,7.0,10.0,20.0,16.0,2.0,4.0,1311.8167746274244,1186.5316330215264,170.12110139770652,44.835959791808634,8.0,10.4,5.8,6.2,51.4,2.4,1.0,2.0,2.6,2.8,7.0,7.0,2.8,4.8,47.0,0.4,2.4,0.6,2.2,2.8,0.6666666666666666,1.6666666666666667,1.58,3.56,5.92
6ko3HORO,2022,2022-07-24 16:00:00,,U Craiova 1948,CFR Cluj,3,1,58.0,42.0,18.0,10.0,6.0,4.0,9.0,5.0,5.0,2.0,2,4,0,0,9.0,16.0,0.0,1.0,17.0,9.0,19.0,11.0,3.0,3.0,1201.2653678708261,1445.2139692128512,-198.293546934402,45.655054407623176,6.0,6.6,4.0,3.6,50.8,1.2,2.2,1.2,2.8,3.8,7.0,7.4,4.2,2.6,48.4,2.2,0.8,2.4,2.8,2.2,0.0,3.0,4.37,3.2,1.85
46rqEMjk,2022,2022-07-24 18:30:00,,U Cluj,Univ. Craiova,1,1,42.0,58.0,16.0,14.0,4.0,1.0,7.0,10.0,3.0,3.0,3,3,0,0,12.0,6.0,5.0,1.0,6.0,15.0,24.0,24.0,0.0,3.0,1212.9528714471344,1382.581398405922,-122.36561923323279,47.26290772555481,6.0,7.0,3.3333333333333335,1.6666666666666667,44.666666666666664,1.3333333333333333,0.6666666666666666,1.6666666666666667,4.0,3.3333333333333335,8.0,10.0,4.8,2.8,49.8,1.8,1.2,1.4,3.0,2.6,,,4.3,3.43,1.8
SbnaI4CI,2022,2022-07-24 21:30:00,,Rapid Bucuresti,FCSB,2,0,40.0,60.0,12.0,16.0,5.0,3.0,2.0,7.0,4.0,4.0,4,3,0,0,14.0,11.0,0.0,2.0,14.0,14.0,37.0,22.0,3.0,3.0,1243.1977938918071,1420.6689117672363,-129.95446855350883,47.516649321920426,8.0,8.0,3.0,6.6,54.8,1.0,1.4,0.8,1.2,2.0,7.0,13.8,5.8,7.0,55.6,2.2,0.8,2.2,2.4,1.0,1.5,1.5,3.06,3.13,2.29
pGGDySCt,2022,2022-07-25 18:30:00,,Chindia Targoviste,FC Hermannstadt,1,1,46.0,54.0,12.0,9.0,5.0,2.0,6.0,5.0,3.0,3.0,0,1,0,0,15.0,10.0,0.0,2.0,11.0,9.0,17.0,19.0,1.0,4.0,1168.2650979656562,1144.4820977973272,72.73951640484233,48.95651623651335,7.0,12.8,5.0,6.4,54.0,1.8,1.4,1.2,1.6,0.8,10.0,8.0,2.4,4.2,49.0,1.2,0.4,2.0,3.2,2.8,1.3333333333333333,1.3333333333333333,2.65,2.73,2.96
KYriKQs6,2022,2022-07-25 21:30:00,,UTA Arad,Petrolul Ploiesti,2,0,44.0,56.0,11.0,14.0,4.0,3.0,3.0,8.0,5.0,5.0,1,2,0,0,12.0,9.0,0.0,0.0,6.0,9.0,29.0,22.0,3.0,2.0,1182.230700763241,1189.6605781436717,41.37187264993531,48.80175003036598,9.0,9.2,4.4,4.8,52.6,0.6,0.8,1.4,2.2,3.4,7.0,,,,,,,,,,,,1.87,3.13,4.43
ITELZ5sg,2022,2022-07-29 18:30:00,,FC Arges,U Cluj,3,1,64.0,36.0,9.0,12.0,4.0,3.0,4.0,8.0,1.0,3.0,2,1,0,1,12.0,12.0,0.0,3.0,10.0,9.0,21.0,12.0,2.0,1.0,1175.6103714773326,1216.3360927320093,9.01098144159937,49.736702696276055,5.0,8.8,3.2,5.0,46.4,0.4,2.4,0.6,2.2,2.8,5.0,9.25,3.5,2.0,44.0,1.25,0.75,1.5,3.75,2.5,,,2.78,2.87,2.69
I3qQW3RB,2022,2022-07-29 21:30:00,,Farul Constanta,Chindia Targoviste,0,0,64.0,36.0,14.0,9.0,4.0,3.0,5.0,6.0,8.0,0.0,4,2,0,0,12.0,10.0,2.0,0.0,8.0,14.0,27.0,15.0,3.0,4.0,1258.1283419791778,1166.201548550358,142.69665351047206,50.769860081652354,7.0,11.4,4.4,5.6,56.0,1.4,1.2,2.0,1.8,2.6,4.0,13.2,5.4,5.8,53.6,1.8,1.2,1.4,1.0,0.6,0.0,3.0,1.89,3.06,4.47
EVxZUsdO,2022,2022-07-30 18:30:00,,FC Voluntari,UTA Arad,3,0,41.0,59.0,13.0,14.0,6.0,3.0,4.0,7.0,0.0,6.0,2,4,0,0,9.0,8.0,0.0,0.0,6.0,6.0,15.0,20.0,3.0,3.0,1234.561456923497,1194.6967363087085,90.34277163547904,50.47805102069057,6.0,8.0,3.4,3.2,48.6,1.0,0.8,1.6,4.0,4.0,4.0,8.8,4.2,4.8,50.0,0.8,0.8,1.4,2.0,3.4,1.3333333333333333,1.3333333333333333,3.15,2.85,2.43
OtpMXqC5,2022,2022-07-30 21:30:00,,CFR Cluj,CS Mioveni,4,2,62.0,38.0,16.0,8.0,8.0,2.0,5.0,4.0,3.0,3.0,1,5,0,0,5.0,14.0,4.0,1.0,12.0,8.0,22.0,23.0,0.0,4.0,1423.7759249737628,1142.9851092403567,332.23753198225563,51.4467162488495,6.0,8.2,4.0,2.6,46.4,2.2,1.4,1.8,2.8,2.0,8.0,7.6,2.6,3.4,42.6,0.6,2.0,0.6,1.6,2.4,3.0,0.0,1.27,4.97,11.06
hMywU1BU,2022,2022-07-31 18:00:00,,Petrolul Ploiesti,Sepsi Sf. Gheorghe,1,1,33.0,67.0,9.0,13.0,3.0,4.0,3.0,5.0,3.0,9.0,1,5,0,0,15.0,15.0,4.0,0.0,11.0,18.0,23.0,27.0,3.0,2.0,1177.1945425982042,1322.7380361716182,-93.82376595031769,51.71972762309628,5.0,,,,,,,,3.5,2.5,7.0,12.4,6.4,7.2,54.2,3.2,0.8,2.6,2.8,2.6,,,4.02,3.16,1.94
rcsmDt6e,2022,2022-07-31 20:15:00,,Univ. Craiova,Rapid Bucuresti,0,1,57.0,43.0,16.0,7.0,6.0,4.0,9.0,2.0,6.0,1.0,5,2,0,0,15.0,12.0,1.0,2.0,15.0,16.0,15.0,27.0,3.0,6.0,1379.1981771210471,1262.3960194197127,168.71963640611943,51.91747870478506,7.0,10.6,4.6,3.0,51.4,2.0,1.2,1.6,3.4,2.6,6.0,8.8,3.2,6.4,52.2,1.2,1.4,0.8,1.8,1.6,3.0,0.0,1.95,3.24,3.88
pjoIYPda,2022,2022-07-31 22:30:00,,FCSB,U Craiova 1948,1,1,53.0,47.0,21.0,9.0,8.0,6.0,6.0,3.0,5.0,4.0,2,5,0,0,13.0,13.0,2.0,1.0,14.0,15.0,21.0,25.0,5.0,7.0,1401.4706862393307,1222.7034121099146,229.59670644995094,50.82943232053479,7.0,14.4,4.8,7.0,56.0,1.4,1.2,1.6,2.6,1.6,7.0,8.4,4.0,3.8,52.0,1.6,2.0,1.8,2.4,3.4,2.0,0.5,1.68,3.82,4.4
W6mUVNtI,2022,2022-08-01 20:30:00,,FC Hermannstadt,FC Botosani,1,1,42.0,58.0,11.0,12.0,3.0,4.0,5.0,6.0,4.0,5.0,4,4,0,0,10.0,19.0,1.0,0.0,19.0,9.0,11.0,24.0,3.0,2.0,1146.5456472126255,1254.997982376254,-58.05709069285081,50.395244470777726,7.0,7.8,2.6,3.8,51.2,1.2,0.6,1.6,2.4,2.4,9.0,9.2,4.6,4.4,48.4,2.0,1.4,1.8,2.0,2.8,1.5,1.5,,,
4fIrkost,2022,2022-08-05 19:00:00,,U Cluj,Petrolul Ploiesti,0,1,70.0,30.0,17.0,6.0,0.0,3.0,9.0,1.0,6.0,1.0,2,4,0,0,14.0,13.0,0.0,1.0,12.0,14.0,42.0,20.0,2.0,0.0,1202.5606609269919,1179.8312236873878,73.24885440308162,50.51941716347765,7.0,9.8,3.4,2.2,42.4,1.2,1.2,1.2,3.2,2.2,5.0,10.666666666666666,3.3333333333333335,4.333333333333333,45.0,0.3333333333333333,1.3333333333333333,0.3333333333333333,2.6666666666666665,2.6666666666666665,,,,,
xpAenqRb,2022,2022-08-06 19:00:00,,CS Mioveni,FCSB,1,1,29.0,71.0,12.0,9.0,3.0,6.0,6.0,3.0,4.0,4.0,2,1,0,0,18.0,7.0,2.0,4.0,9.0,15.0,28.0,33.0,5.0,2.0,1139.3449575837328,1395.6815149092365,-206.72295872444738,49.61359860105627,6.0,7.6,2.4,2.8,40.8,1.0,2.4,0.6,2.2,3.0,5.0,15.8,5.6,7.2,56.6,1.4,1.4,1.2,2.6,2.2,0.5,2.0,,,
roHnl5dn,2022,2022-08-06 21:45:00,,Rapid Bucuresti,FC Arges,2,1,60.0,40.0,12.0,7.0,3.0,4.0,6.0,2.0,2.0,6.0,1,1,1,0,8.0,11.0,2.0,2.0,12.0,8.0,20.0,16.0,3.0,1.0,1276.9033045430497,1189.38580328235,137.5312095822835,50.0137083215839,6.0,9.2,3.8,5.8,49.4,1.4,1.4,1.2,2.2,2.4,8.0,10.0,3.8,4.6,48.4,1.0,1.4,1.2,2.2,2.8,3.0,0.0,,,
SY28qsBH,2022,2022-08-07 16:00:00,,Sepsi Sf. Gheorghe,UTA Arad,0,0,70.0,30.0,15.0,9.0,1.0,4.0,8.0,2.0,7.0,4.0,2,4,0,1,8.0,14.0,1.0,3.0,14.0,9.0,30.0,20.0,4.0,1.0,1320.1013550824346,1181.7811999332562,188.80157127753318,50.48141612835481,6.0,12.2,6.0,6.6,55.8,2.8,0.8,2.2,3.0,2.4,7.0,9.4,4.0,5.2,51.8,0.8,1.2,1.4,2.4,3.4,1.3333333333333333,1.3333333333333333,,,
W69ao3t5,2022,2022-08-07 18:30:00,,Chindia Targoviste,CFR Cluj,0,2,67.0,33.0,20.0,11.0,3.0,5.0,10.0,5.0,9.0,2.0,3,1,0,2,9.0,14.0,2.0,1.0,12.0,8.0,17.0,22.0,3.0,3.0,1170.0923360298484,1427.4160766303867,-207.21400072846836,50.10973987206979,8.0,11.6,3.8,4.4,50.2,1.2,1.2,1.0,1.4,1.2,7.0,9.2,4.0,3.2,49.6,1.8,1.8,1.8,2.8,1.8,0.0,3.0,,,
Q96imPBh,2022,2022-08-07 21:30:00,,U Craiova 1948,Univ. Craiova,1,2,63.0,37.0,15.0,10.0,4.0,4.0,5.0,4.0,9.0,2.0,3,7,1,0,14.0,16.0,0.0,2.0,15.0,11.0,25.0,19.0,2.0,3.0,1228.4925834400087,1364.6908919977102,-86.58231664222058,49.61599191548096,6.0,9.0,4.4,3.6,51.4,1.6,2.2,1.4,3.0,4.0,7.0,13.0,5.2,3.6,51.8,1.8,1.0,1.6,3.4,3.0,0.0,3.0,,,
4bQySEup,2022,2022-08-08 18:00:00,,FC Hermannstadt,FC Voluntari,2,1,42.0,58.0,7.0,12.0,4.0,2.0,3.0,6.0,1.0,5.0,2,2,0,0,4.0,8.0,1.0,2.0,10.0,5.0,22.0,26.0,1.0,2.0,1148.201283115291,1247.4769932989493,-50.22659061220338,49.049119571454966,6.0,8.4,2.6,3.4,49.0,1.2,0.8,1.2,2.6,2.8,8.0,8.8,4.0,2.4,47.6,1.4,0.6,2.0,3.0,3.8,2.0,1.0,2.41,2.83,3.19
Ac83pNeB,2022,2022-08-08 21:00:00,,FC Botosani,Farul Constanta,1,1,48.0,52.0,9.0,24.0,5.0,6.0,4.0,10.0,4.0,11.0,2,6,0,0,12.0,14.0,0.0,4.0,18.0,11.0,26.0,32.0,5.0,4.0,1253.3423464735883,1254.2375544996873,49.011585319889264,49.90679334598835,7.0,8.8,3.4,3.8,48.4,1.8,1.0,2.0,1.8,2.8,9.0,12.0,4.2,6.4,58.0,1.2,1.0,2.0,1.8,2.8,0.0,3.0,2.97,2.96,2.45
COTqQhAd,2022,2022-08-12 21:30:00,,FC Arges,U Craiova 1948,0,2,46.0,54.0,12.0,9.0,3.0,4.0,7.0,5.0,6.0,3.0,1,3,0,0,16.0,8.0,1.0,2.0,7.0,15.0,34.0,19.0,2.0,3.0,1183.1496991920712,1220.9342855196621,12.017103265127616,49.80168959271857,5.0,10.2,3.8,3.8,48.6,1.2,1.6,1.2,1.4,2.6,5.0,10.8,4.6,4.6,54.0,1.2,2.2,0.8,2.8,3.8,1.5,1.5,,,
vy5vnzXF,2022,2022-08-13 19:00:00,,UTA Arad,U Cluj,2,1,54.0,46.0,14.0,12.0,3.0,2.0,5.0,7.0,4.0,8.0,3,3,0,0,14.0,12.0,2.0,3.0,15.0,13.0,23.0,32.0,1.0,1.0,1186.7368833503897,1190.4830800947068,44.95816118140601,48.70435792572318,6.0,8.6,3.4,4.2,47.2,0.6,1.2,1.0,3.2,3.0,8.0,11.4,2.4,2.8,45.4,0.8,1.4,0.6,2.6,2.0,,,2.31,2.95,3.26
bLPuRYfj,2022,2022-08-13 21:45:00,,Petrolul Ploiesti,Rapid Bucuresti,1,0,35.0,65.0,11.0,16.0,1.0,3.0,6.0,9.0,3.0,10.0,1,4,0,0,11.0,8.0,0.0,1.0,9.0,10.0,14.0,22.0,3.0,0.0,1191.908804519673,1283.1394086333285,-41.872758103886326,49.35784600976927,8.0,9.5,3.25,3.5,41.25,0.5,1.0,1.0,3.0,2.0,7.0,9.8,3.4,5.0,51.4,1.4,1.0,1.8,1.8,3.0,,,2.93,2.93,2.51
ET7Slxmc,2022,2022-08-14 16:00:00,,Univ. Craiova,CS Mioveni,1,0,70.0,30.0,14.0,7.0,7.0,1.0,3.0,6.0,5.0,2.0,1,1,0,0,16.0,14.0,1.0,2.0,10.0,12.0,20.0,18.0,1.0,6.0,1372.2491899180568,1144.6797538574347,277.7672365777339,50.19780051711184,6.0,13.2,4.8,3.6,50.0,1.4,1.0,1.6,4.8,2.8,7.0,8.8,2.4,3.2,37.2,1.2,2.4,0.8,2.4,2.8,3.0,0.0,1.43,4.22,7.08
0p6zmGH9,2022,2022-08-14 18:30:00,,CFR Cluj,FC Botosani,0,1,54.0,46.0,13.0,6.0,3.0,2.0,8.0,3.0,8.0,1.0,1,3,0,0,21.0,10.0,1.0,1.0,9.0,19.0,36.0,24.0,1.0,3.0,1433.9993827182377,1251.940963096658,232.50841135052792,50.449991728948035,7.0,10.4,4.4,3.2,47.2,1.8,1.6,1.8,2.2,2.0,5.0,8.4,3.2,3.6,48.8,1.2,1.2,1.6,2.0,3.2,1.3333333333333333,1.3333333333333333,1.6,3.59,5.67
hK6Wmd23,2022,2022-08-14 21:30:00,,FCSB,Chindia Targoviste,3,2,75.0,25.0,31.0,8.0,10.0,2.0,9.0,4.0,12.0,3.0,1,3,0,1,7.0,13.0,0.0,1.0,10.0,8.0,14.0,18.0,0.0,7.0,1390.3467186355347,1163.5090299419974,276.0993339534457,49.26164525990833,8.0,14.2,5.2,5.6,59.4,1.2,1.2,1.2,2.6,2.2,7.0,15.0,4.2,6.0,54.0,1.0,1.2,1.0,1.8,1.6,3.0,0.0,1.68,3.44,5.11
z3bmpE1S,2022,2022-08-15 17:00:00,,FC Voluntari,Sepsi Sf. Gheorghe,0,0,39.0,61.0,4.0,12.0,2.0,4.0,1.0,7.0,4.0,3.0,3,2,0,0,11.0,14.0,2.0,1.0,13.0,10.0,23.0,31.0,4.0,2.0,1236.0413429718376,1315.145671665301,-29.588471549786846,49.515857143676726,6.0,10.2,3.6,3.2,50.6,1.2,0.6,1.8,2.4,3.0,8.0,13.0,5.4,7.4,59.4,2.4,0.6,1.8,2.6,2.8,2.3333333333333335,0.3333333333333333,3.51,2.95,2.19
MafqofnM,2022,2022-08-15 19:30:00,,Farul Constanta,FC Hermannstadt,0,0,58.0,42.0,15.0,10.0,2.0,1.0,8.0,7.0,6.0,3.0,3,3,0,0,11.0,11.0,6.0,3.0,12.0,15.0,24.0,19.0,1.0,2.0,1255.6389378766178,1159.6369334424028,145.5815794614116,49.5795750271966,6.0,15.2,4.8,7.8,56.2,1.2,1.2,1.6,2.6,2.8,7.0,8.8,3.4,2.2,48.4,1.6,1.0,1.6,2.2,2.6,,,1.71,3.26,5.25
WYqJvhPk,2022,2022-08-19 18:00:00,,CS Mioveni,FC Arges,0,1,56.0,44.0,6.0,6.0,1.0,3.0,2.0,1.0,2.0,1.0,2,4,0,0,14.0,14.0,3.0,3.0,14.0,12.0,31.0,29.0,2.0,1.0,1141.3172043662853,1168.5186102987993,22.081092310245367,49.28249824275934,5.0,9.0,2.0,3.6,35.8,0.6,2.2,0.2,2.0,3.6,6.0,9.8,3.8,3.8,47.2,1.2,1.8,1.2,1.4,2.4,0.5,2.0,2.99,2.76,2.62
hroFuY9q,2022,2022-08-19 21:00:00,,U Craiova 1948,Petrolul Ploiesti,0,1,69.0,31.0,23.0,7.0,5.0,1.0,16.0,6.0,12.0,0.0,4,0,0,0,15.0,13.0,5.0,2.0,15.0,20.0,21.0,9.0,0.0,5.0,1235.565374412934,1203.1081979509072,80.94207290880627,48.484896446779445,6.0,11.8,5.0,4.6,54.4,1.6,1.2,1.4,3.2,4.0,5.0,9.8,2.8,3.4,40.0,0.6,0.8,1.4,2.6,2.2,,,1.89,3.17,4.23
